201604,蚂蚁工房,长沙,39.0,39.0,46.00 ㎡,长沙市东牌楼57号,28.198845,112.98486,【7图】五一广场双地铁口蚂蚁工房 1室1厅1卫 46平米，长沙芙蓉八一路蚂蚁工房二手房出售 - 长沙赶集网
201604,蚂蚁工房,长沙,35.0,35.0,44.00 ㎡,长沙市东牌楼57号,28.198845,112.98486,【8图】五一广场王府井对面商住一体工作室35万贱卖，长沙芙蓉八一路蚂蚁工房二手房出售 - 长沙赶集网
201604,天心华庭,长沙,102.0,102.0,129.40 ㎡,蔡锷南路与人民西路交汇处,28.192748,112.98710,【3图】震撼出售:(省人民医院旁)(天心华庭)毛坯绝版户型，长沙芙蓉五一广场天心华庭二手房出售 - 长沙赶集网
201604,七彩丽都,长沙,34.6,34.6,45.00 ㎡,芙蓉浏正街158号（解放西路省人民医...,28.198105249891,112.9904862963,【9图】五一广场七彩丽都性价比高优质房源采光好，长沙芙蓉芙蓉广场七彩丽都二手房出售 - 长沙赶集网
201604,工农桥社区,长沙,65.0,65.0,105.00 ㎡,天心湖南省长沙市天心区人民中路与芙蓉...,28.191185,112.99177,【8图】识字岭芙蓉中路 黄金2楼自住三房 临贺龙体育馆、天心阁公园，长沙天心白沙街工农桥社区二手房出售 - 长沙赶集网
201604,恒大绿洲,长沙,78.0,78.0,108.00 ㎡,雨花劳动东路820号（劳动东路与京珠...,28.163422,113.0596,【8图】品牌开发商 天鹅湖旁 黄金楼层 直观水景 物业一流 生活便利，长沙雨花体育新城恒大绿洲二手房出售 - 长沙赶集网
201604,天城泰祥苑,长沙,78.0,78.0,137.00 ㎡,湘府路天心区新政府旁,28.119204748043,113.0009894639,【4图】捡漏子！省政府正地铁口 读青园小学 毛坯超值大三房另加一书房，长沙天心省政府天城泰祥苑二手房出售 - 长沙赶集网
201604,宝格丽公寓,长沙,52.8,52.8,54.00 ㎡,德思勤广场迎新路与韶山南路交汇处,28.1464443621,113.02020071,【5图】+精装婚房 德思勤广场 高档楼盘 楼下就是商场 生活非常方便，长沙雨花红星村宝格丽公寓 二手房出售 - 长沙赶集网
201604,华天苑,长沙,66.0,66.0,123.00 ㎡,新姚路与乌塘路交叉路口,28.106610922874,112.988107655,【6图】新省府板块 华天苑稀缺正规三房 零公摊 带指标 带地暖，长沙天心省政府华天苑二手房出售 - 长沙赶集网
201604,城南故事融城花苑,长沙,65.0,65.0,141.00 ㎡,韶山南路友谊路芙蓉路井湾子省政府林科...,28.1295621129,113.02384307,【8图】首付12万买城南故事纯毛坯4房 亏本十几万出售 业主急售，长沙雨花井湾子城南故事融城花苑二手房出售 - 长沙赶集网
201604,华银园,长沙,83.8,83.8,128.00 ㎡,雨花区韶山中路746号华银旺和超市北...,28.156544,112.99964,【7图】秒杀 全实木地板+黄金楼层 精装全套 采光好 超周正户型，长沙雨花雨花亭华银园二手房出售 - 长沙赶集网
